null_index,exp,X,n,R_bits_per_gap
26,17.0,131072.0,11004.0,-9.087604507451847e-05
26,18.0,262144.0,20211.0,-4.9478007025877726e-05
26,19.0,524288.0,38844.0,-2.5744001647615532e-05
26,20.0,1048576.0,73685.0,-1.3571283164823132e-05
26,21.0,2097152.0,140388.0,-7.123115935834978e-06
26,22.0,4194304.0,268634.0,-3.72253698340496e-06
26,23.0,8388608.0,513675.0,-1.9467562174526705e-06
26,24.0,16777216.0,985548.0,-1.0146639230153282e-06
26,25.0,33554432.0,1894291.0,-5.279019960502009e-07
26,26.0,67108864.0,3645200.0,-2.7433336991109795e-07
27,15.0,32768.0,2938.0,-0.00034036759700477
27,16.0,65536.0,5664.0,-0.00017655367231638535
27,17.0,131072.0,10762.0,-9.29195316855611e-05
27,18.0,262144.0,20752.0,-4.818812644564414e-05
27,19.0,524288.0,38586.0,-2.5916135385891128e-05
27,20.0,1048576.0,73377.0,-1.3628248633767795e-05
27,21.0,2097152.0,140860.0,-7.099247479767274e-06
27,22.0,4194304.0,267449.0,-3.7390306189217133e-06
27,23.0,8388608.0,513027.0,-1.94921514852041e-06
27,24.0,16777216.0,987391.0,-1.0127700171462324e-06
27,25.0,33554432.0,1893395.0,-5.281518119568103e-07
27,26.0,67108864.0,3648033.0,-2.741203273106137e-07
28,15.0,32768.0,3048.0,-0.00032808398950130767
28,16.0,65536.0,5699.0,-0.00017546938059308597
28,17.0,131072.0,10738.0,-9.312721177127862e-05
28,18.0,262144.0,20502.0,-4.877572919715282e-05
28,19.0,524288.0,38854.0,-2.5737375817162012e-05
28,20.0,1048576.0,73676.0,-1.3572940984852815e-05
28,21.0,2097152.0,139768.0,-7.154713525270242e-06
28,22.0,4194304.0,268981.0,-3.7177347098866906e-06
28,23.0,8388608.0,513149.0,-1.948751727081155e-06
28,24.0,16777216.0,985623.0,-1.0145867131753108e-06
28,25.0,33554432.0,1894172.0,-5.27935161115211e-07
28,26.0,67108864.0,3648984.0,-2.74048885936451e-07
29,15.0,32768.0,3022.0,-0.0003309066843150258
29,16.0,65536.0,5804.0,-0.0001722949689869078
29,17.0,131072.0,10615.0,-9.420631182289125e-05
29,18.0,262144.0,20250.0,-4.938271604938127e-05
29,19.0,524288.0,38600.0,-2.590673575129589e-05
29,20.0,1048576.0,73184.0,-1.36641888937468e-05
29,21.0,2097152.0,139843.0,-7.150876339895721e-06
29,22.0,4194304.0,267826.0,-3.733767446028287e-06
29,23.0,8388608.0,514284.0,-1.9444509259474766e-06
29,24.0,16777216.0,983784.0,-1.016483293080636e-06
29,25.0,33554432.0,1894151.0,-5.279410142063713e-07
29,26.0,67108864.0,3647896.0,-2.741306221449336e-07
30,15.0,32768.0,2972.0,-0.0003364737550471069
30,16.0,65536.0,5778.0,-0.0001730702665282093
30,17.0,131072.0,10742.0,-9.30925339787747e-05
30,18.0,262144.0,20303.0,-4.925380485642439e-05
30,19.0,524288.0,38591.0,-2.591277759062955e-05
30,20.0,1048576.0,74125.0,-1.3490725126475686e-05
30,21.0,2097152.0,140303.0,-7.127431345017477e-06
30,22.0,4194304.0,267867.0,-3.733195951722338e-06
30,23.0,8388608.0,513940.0,-1.9457524224616373e-06
30,24.0,16777216.0,986796.0,-1.0133806784786421e-06
30,25.0,33554432.0,1895111.0,-5.276735769039569e-07
30,26.0,67108864.0,3646557.0,-2.7423128172684864e-07
31,15.0,32768.0,3066.0,-0.0003261578604044343
31,16.0,65536.0,5698.0,-0.0001755001755001779
31,17.0,131072.0,10774.0,-9.281603861147322e-05
31,18.0,262144.0,20537.0,-4.86926035935141e-05
31,19.0,524288.0,38495.0,-2.5977399662293435e-05
31,20.0,1048576.0,73274.0,-1.3647405628189608e-05
31,21.0,2097152.0,140555.0,-7.114652627085344e-06
31,22.0,4194304.0,269007.0,-3.7173753842834145e-06
31,23.0,8388608.0,513733.0,-1.9465364304025106e-06
31,24.0,16777216.0,985866.0,-1.0143366339847435e-06
31,25.0,33554432.0,1893696.0,-5.280678630572121e-07
31,26.0,67108864.0,3647129.0,-2.7418827247403423e-07
32,15.0,32768.0,3099.0,-0.00032268473701193776
32,16.0,65536.0,5677.0,-0.00017614937466972093
32,17.0,131072.0,10670.0,-9.37207122774116e-05
32,18.0,262144.0,20380.0,-4.906771344455396e-05
32,19.0,524288.0,38554.0,-2.5937645899257977e-05
32,20.0,1048576.0,73560.0,-1.3594344752583204e-05
32,21.0,2097152.0,140525.0,-7.116171499732865e-06
32,22.0,4194304.0,267698.0,-3.735552749740482e-06
32,23.0,8388608.0,513815.0,-1.946225781652919e-06
32,24.0,16777216.0,984874.0,-1.0153583097939012e-06
32,25.0,33554432.0,1895898.0,-5.274545360562929e-07
32,26.0,67108864.0,3648201.0,-2.741077040437008e-07
33,15.0,32768.0,3085.0,-0.00032414910858994924
33,16.0,65536.0,5673.0,-0.00017627357659087122
33,17.0,131072.0,10830.0,-9.233610341643337e-05
33,18.0,262144.0,20427.0,-4.8954814706026884e-05
33,19.0,524288.0,38568.0,-2.5928230657539424e-05
33,20.0,1048576.0,73427.0,-1.3618968499325843e-05
33,21.0,2097152.0,139875.0,-7.1492403932079106e-06
33,22.0,4194304.0,268593.0,-3.7231052186765405e-06
33,23.0,8388608.0,514611.0,-1.943215360728787e-06
33,24.0,16777216.0,985976.0,-1.014223469942451e-06
33,25.0,33554432.0,1894710.0,-5.277852547355307e-07
33,26.0,67108864.0,3648374.0,-2.7409470629929985e-07
34,15.0,32768.0,3032.0,-0.00032981530343007605
34,16.0,65536.0,5710.0,-0.0001751313485113868
34,17.0,131072.0,10704.0,-9.342301943198809e-05
34,18.0,262144.0,20250.0,-4.9382716049383066e-05
34,19.0,524288.0,38635.0,-2.5883266468227233e-05
34,20.0,1048576.0,73462.0,-1.3612479921591953e-05
34,21.0,2097152.0,140062.0,-7.139695277805277e-06
34,22.0,4194304.0,268075.0,-3.730299356523442e-06
34,23.0,8388608.0,514382.0,-1.9440804693787317e-06
34,24.0,16777216.0,985727.0,-1.01447966830573e-06
34,25.0,33554432.0,1895033.0,-5.276952960713646e-07
34,26.0,67108864.0,3645853.0,-2.7428423471815863e-07
35,15.0,32768.0,3034.0,-0.00032959789057349987
35,16.0,65536.0,5692.0,-0.00017568517217146935
35,17.0,131072.0,10832.0,-9.231905465287974e-05
35,18.0,262144.0,20407.0,-4.900279315920944e-05
35,19.0,524288.0,38683.0,-2.5851149083576685e-05
35,20.0,1048576.0,73513.0,-1.3603036197679093e-05
35,21.0,2097152.0,140577.0,-7.11353919915795e-06
35,22.0,4194304.0,268102.0,-3.7299236857614457e-06
35,23.0,8388608.0,514617.0,-1.9431927044771634e-06
35,24.0,16777216.0,985565.0,-1.0146464210883751e-06
35,25.0,33554432.0,1893657.0,-5.280787386522546e-07
35,26.0,67108864.0,3646784.0,-2.7421421175479254e-07
36,15.0,32768.0,3050.0,-0.00032786885245901536
36,16.0,65536.0,5806.0,-0.00017223561832586771
36,17.0,131072.0,10760.0,-9.293680297397505e-05
36,18.0,262144.0,20544.0,-4.867601246105899e-05
36,19.0,524288.0,39019.0,-2.5628539942079843e-05
36,20.0,1048576.0,73687.0,-1.3570914815367282e-05
36,21.0,2097152.0,140320.0,-7.1265678449261555e-06
36,22.0,4194304.0,268150.0,-3.729256013425115e-06
