null_index,exp,X,n,R_bits_per_gap
40,16,65536.0,5709.0,-0.00017516202487300703
40,17,131072.0,10749.0,-9.303190994511119e-05
40,18,262144.0,20390.0,-4.904364884747424e-05
40,19,524288.0,38635.0,-2.5883266468228148e-05
40,20,1048576.0,73586.0,-1.3589541488870107e-05
40,21,2097152.0,140336.0,-7.125755330064972e-06
40,22,4194304.0,268216.0,-3.7283383541623253e-06
40,23,8388608.0,513708.0,-1.9466311601143068e-06
40,24,16777216.0,985818.0,-1.014386022572124e-06
40,25,33554432.0,1894120.0,-5.279496547209262e-07
40,26,67108864.0,3645744.0,-2.7429243523406924e-07
41,15,32768.0,3030.0,-0.00033003300330032966
41,16,65536.0,5709.0,-0.00017516202487300706
41,17,131072.0,10749.0,-9.303190994511153e-05
41,18,262144.0,20390.0,-4.904364884747424e-05
41,19,524288.0,38635.0,-2.588326646822836e-05
41,20,1048576.0,73586.0,-1.358954148887016e-05
41,21,2097152.0,140336.0,-7.125755330065007e-06
41,22,4194304.0,268216.0,-3.728338354162326e-06
41,23,8388608.0,513708.0,-1.9466311601143106e-06
41,24,16777216.0,985818.0,-1.0143860225721232e-06
41,25,33554432.0,1894120.0,-5.27949654720924e-07
41,26,67108864.0,3645744.0,-2.742924352340674e-07
42,15,32768.0,3030.0,-0.00033003300330032977
42,16,65536.0,5709.0,-0.00017516202487300811
42,17,131072.0,10749.0,-9.303190994511054e-05
42,18,262144.0,20390.0,-4.904364884747411e-05
42,19,524288.0,38635.0,-2.5883266468228263e-05
42,20,1048576.0,73586.0,-1.3589541488870125e-05
42,21,2097152.0,140336.0,-7.125755330065011e-06
42,22,4194304.0,268216.0,-3.7283383541623203e-06
42,23,8388608.0,513708.0,-1.946631160114317e-06
42,24,16777216.0,985818.0,-1.014386022572122e-06
